Year,Mon,Day,Jday,Hr,Min,Rain[mm/h],Lat,Lon
2016,1,16,16,14,55,5.52,47.36004,-123.99313
2016,1,16,16,14,56,4.52,47.36004,-123.99313
2016,1,16,16,14,57,5.62,47.36004,-123.99313
2016,1,16,16,14,58,7.91,47.36004,-123.99313
2016,1,16,16,14,59,7.75,47.36004,-123.99313
2016,1,16,16,15,0,5.99,47.36004,-123.99313
2016,1,16,16,15,1,9.67,47.36004,-123.99313
2016,1,16,16,15,2,15.66,47.36004,-123.99313
2016,1,16,16,15,3,8.99,47.36004,-123.99313
2016,1,16,16,15,4,3.33,47.36004,-123.99313
2016,1,16,16,15,5,3.34,47.36004,-123.99313
2016,1,16,16,15,6,7.3,47.36004,-123.99313
2016,1,16,16,15,7,8.36,47.36004,-123.99313
2016,1,16,16,15,8,5.94,47.36004,-123.99313
2016,1,16,16,15,9,4.51,47.36004,-123.99313
2016,1,16,16,15,10,5.21,47.36004,-123.99313
2016,1,16,16,15,11,7.37,47.36004,-123.99313
2016,1,16,16,15,12,8.3,47.36004,-123.99313
2016,1,16,16,15,13,7.82,47.36004,-123.99313
2016,1,16,16,15,14,7.85,47.36004,-123.99313
2016,1,16,16,15,15,8.35,47.36004,-123.99313
2016,1,16,16,15,16,7.31,47.36004,-123.99313
2016,1,16,16,15,17,4.68,47.36004,-123.99313
2016,1,16,16,15,18,2.35,47.36004,-123.99313
2016,1,16,16,15,19,0.8,47.36004,-123.99313
2016,1,16,16,15,20,0.02,47.36004,-123.99313
2016,1,16,16,15,21,0.02,47.36004,-123.99313
2016,1,16,16,15,22,0.79,47.36004,-123.99313
2016,1,16,16,15,23,2.33,47.36004,-123.99313
2016,1,16,16,15,24,4.65,47.36004,-123.99313
2016,1,16,16,15,25,7.28,47.36004,-123.99313
2016,1,16,16,15,26,8.38,47.36004,-123.99313
2016,1,16,16,15,27,7.93,47.36004,-123.99313
2016,1,16,16,15,28,7.74,47.36004,-123.99313
2016,1,16,16,15,29,8,47.36004,-123.99313
2016,1,16,16,15,30,7.66,47.36004,-123.99313
2016,1,16,16,15,31,6.59,47.36004,-123.99313
2016,1,16,16,15,32,5.27,47.36004,-123.99313
2016,1,16,16,15,33,3.8,47.36004,-123.99313
2016,1,16,16,15,34,2.31,47.36004,-123.99313
2016,1,16,16,15,35,1.21,47.36004,-123.99313
2016,1,16,16,15,36,0.61,47.36004,-123.99313
2016,1,16,16,15,37,0.51,47.36004,-123.99313
2016,1,16,16,15,38,0.91,47.36004,-123.99313
2016,1,16,16,15,39,1.81,47.36004,-123.99313
2016,1,16,16,15,40,3.21,47.36004,-123.99313
2016,1,16,16,15,41,5.11,47.36004,-123.99313
2016,1,16,16,15,42,7.23,47.36004,-123.99313
2016,1,16,16,15,43,8.43,47.36004,-123.99313
2016,1,16,16,15,55,3.05,47.36004,-123.99313
2016,1,16,16,15,56,3.05,47.36004,-123.99313
2016,1,16,16,15,57,3.05,47.36004,-123.99313
2016,1,16,16,15,58,3.05,47.36004,-123.99313
2016,1,16,16,15,59,3.05,47.36004,-123.99313
2016,1,16,16,16,21,2.65,47.36004,-123.99313
2016,1,16,16,16,22,2.21,47.36004,-123.99313
2016,1,16,16,16,23,1.92,47.36004,-123.99313
2016,1,16,16,16,24,1.78,47.36004,-123.99313
2016,1,16,16,16,25,1.78,47.36004,-123.99313
2016,1,16,16,16,26,1.92,47.36004,-123.99313
2016,1,16,16,16,27,2.21,47.36004,-123.99313
2016,1,16,16,16,28,2.65,47.36004,-123.99313
2016,1,16,16,16,29,3.23,47.36004,-123.99313
2016,1,16,16,16,30,3.96,47.36004,-123.99313
2016,1,16,16,16,31,4.77,47.36004,-123.99313
2016,1,16,16,16,32,5.35,47.36004,-123.99313
2016,1,16,16,16,33,5.64,47.36004,-123.99313
2016,1,16,16,16,34,5.64,47.36004,-123.99313
2016,1,16,16,20,6,1.41,47.36004,-123.99313
2016,1,16,16,20,7,1.45,47.36004,-123.99313
2016,1,16,16,20,8,1.48,47.36004,-123.99313
2016,1,16,16,20,9,1.5,47.36004,-123.99313
2016,1,16,16,20,10,1.51,47.36004,-123.99313
2016,1,16,16,20,11,1.52,47.36004,-123.99313
2016,1,16,16,20,12,1.52,47.36004,-123.99313
2016,1,16,16,20,13,1.51,47.36004,-123.99313
2016,1,16,16,20,14,1.5,47.36004,-123.99313
2016,1,16,16,20,15,1.48,47.36004,-123.99313
2016,1,16,16,20,16,1.45,47.36004,-123.99313
2016,1,16,16,20,17,1.41,47.36004,-123.99313
2016,1,16,16,20,18,1.37,47.36004,-123.99313
2016,1,16,16,20,19,1.32,47.36004,-123.99313
2016,1,16,16,20,20,1.27,47.36004,-123.99313
2016,1,16,16,20,21,1.21,47.36004,-123.99313
2016,1,16,16,20,22,1.14,47.36004,-123.99313
2016,1,16,16,20,23,1.07,47.36004,-123.99313
2016,1,16,16,20,24,1.02,47.36004,-123.99313
2016,1,16,16,20,25,0.99,47.36004,-123.99313
2016,1,16,16,20,26,1,47.36004,-123.99313
2016,1,16,16,20,27,1.02,47.36004,-123.99313
2016,1,16,16,20,28,1.08,47.36004,-123.99313
2016,1,16,16,20,29,1.15,47.36004,-123.99313
2016,1,16,16,20,30,1.26,47.36004,-123.99313
2016,1,16,16,20,31,1.39,47.36004,-123.99313
2016,1,16,16,20,32,1.54,47.36004,-123.99313
2016,1,16,16,20,33,1.72,47.36004,-123.99313
2016,1,16,16,20,34,1.93,47.36004,-123.99313
2016,1,16,16,20,35,2.24,47.36004,-123.99313
2016,1,16,16,20,36,2.95,47.36004,-123.99313
2016,1,16,16,20,37,4.15,47.36004,-123.99313
2016,1,16,16,20,38,5.83,47.36004,-123.99313
2016,1,16,16,20,39,7.56,47.36004,-123.99313
2016,1,16,16,20,40,7.61,47.36004,-123.99313
2016,1,16,16,20,41,5.94,47.36004,-123.99313
2016,1,16,16,20,42,4.17,47.36004,-123.99313
2016,1,16,16,20,43,2.68,47.36004,-123.99313
2016,1,16,16,20,44,1.48,47.36004,-123.99313
2016,1,16,16,20,45,0.56,47.36004,-123.99313
2016,1,16,16,20,50,0.32,47.36004,-123.99313
2016,1,16,16,20,51,1.14,47.36004,-123.99313
2016,1,16,16,20,52,2.14,47.36004,-123.99313
2016,1,16,16,20,53,2.91,47.36004,-123.99313
2016,1,16,16,20,54,3.36,47.36004,-123.99313
2016,1,16,16,20,55,3.48,47.36004,-123.99313
2016,1,16,16,20,56,3.27,47.36004,-123.99313
2016,1,16,16,20,57,2.9,47.36004,-123.99313
2016,1,16,16,20,58,3.04,47.36004,-123.99313
2016,1,16,16,20,59,3.86,47.36004,-123.99313
2016,1,16,16,21,0,5.36,47.36004,-123.99313
2016,1,16,16,21,1,7.19,47.36004,-123.99313
2016,1,16,16,21,2,7.98,47.36004,-123.99313
2016,1,16,16,21,3,7.68,47.36004,-123.99313
2016,1,16,16,21,4,7.49,47.36004,-123.99313
2016,1,16,16,21,5,7.58,47.36004,-123.99313
2016,1,16,16,21,6,7.59,47.36004,-123.99313
2016,1,16,16,21,7,7.5,47.36004,-123.99313
2016,1,16,16,21,8,7.67,47.36004,-123.99313
2016,1,16,16,21,9,7.94,47.36004,-123.99313
2016,1,16,16,21,10,7.23,47.36004,-123.99313
2016,1,16,16,21,11,5.56,47.36004,-123.99313
2016,1,16,16,21,12,4.07,47.36004,-123.99313
2016,1,16,16,21,13,3.05,47.36004,-123.99313
2016,1,16,16,21,14,2.49,47.36004,-123.99313
2016,1,16,16,21,15,2.33,47.36004,-123.99313
2016,1,16,16,21,16,2.25,47.36004,-123.99313
2016,1,16,16,21,17,2.19,47.36004,-123.99313
2016,1,16,16,21,18,2.14,47.36004,-123.99313
2016,1,16,16,21,19,2.1,47.36004,-123.99313
2016,1,16,16,21,20,2.08,47.36004,-123.99313
2016,1,16,16,21,21,2.07,47.36004,-123.99313
2016,1,16,16,21,22,2.07,47.36004,-123.99313
2016,1,16,16,21,23,2.08,47.36004,-123.99313
2016,1,16,16,21,24,2.1,47.36004,-123.99313
2016,1,16,16,22,57,15.24,47.36004,-123.99313
2016,1,16,16,22,58,15.24,47.36004,-123.99313
2016,1,16,16,22,59,15.24,47.36004,-123.99313
2016,1,16,16,23,0,15.24,47.36004,-123.99313
2016,1,16,16,23,17,3.05,47.36004,-123.99313
2016,1,16,16,23,18,3.05,47.36004,-123.99313
2016,1,16,16,23,19,3.05,47.36004,-123.99313
2016,1,16,16,23,20,3.05,47.36004,-123.99313
2016,1,16,16,23,21,3.05,47.36004,-123.99313
2016,1,17,17,0,10,3.05,47.36004,-123.99313
2016,1,17,17,0,11,3.05,47.36004,-123.99313
2016,1,17,17,0,12,3.05,47.36004,-123.99313
2016,1,17,17,0,13,3.05,47.36004,-123.99313
2016,1,17,17,0,14,3.05,47.36004,-123.99313
2016,1,17,17,0,26,3.05,47.36004,-123.99313
2016,1,17,17,0,27,3.05,47.36004,-123.99313
2016,1,17,17,0,28,3.05,47.36004,-123.99313
2016,1,17,17,0,29,3.05,47.36004,-123.99313
2016,1,17,17,0,30,3.05,47.36004,-123.99313
2016,1,17,17,0,42,3.05,47.36004,-123.99313
2016,1,17,17,0,43,3.05,47.36004,-123.99313
2016,1,17,17,0,44,3.05,47.36004,-123.99313
2016,1,17,17,0,45,3.05,47.36004,-123.99313
2016,1,17,17,0,46,3.05,47.36004,-123.99313
2016,1,17,17,2,16,3.05,47.36004,-123.99313
2016,1,17,17,2,17,3.05,47.36004,-123.99313
2016,1,17,17,2,18,3.05,47.36004,-123.99313
2016,1,17,17,2,19,3.05,47.36004,-123.99313
2016,1,17,17,2,20,3.05,47.36004,-123.99313
2016,1,17,17,4,59,15.24,47.36004,-123.99313
2016,1,17,17,5,0,15.24,47.36004,-123.99313
2016,1,17,17,9,58,1.98,47.36004,-123.99313
2016,1,17,17,9,59,2.02,47.36004,-123.99313
2016,1,17,17,10,0,2.04,47.36004,-123.99313
2016,1,17,17,10,1,2.05,47.36004,-123.99313
2016,1,17,17,10,2,2.05,47.36004,-123.99313
2016,1,17,17,10,3,2.04,47.36004,-123.99313
2016,1,17,17,10,4,2.02,47.36004,-123.99313
2016,1,17,17,10,5,1.98,47.36004,-123.99313
2016,1,17,17,10,6,1.93,47.36004,-123.99313
2016,1,17,17,10,7,1.87,47.36004,-123.99313
2016,1,17,17,10,8,1.8,47.36004,-123.99313
2016,1,17,17,10,9,1.71,47.36004,-123.99313
2016,1,17,17,10,10,1.62,47.36004,-123.99313
2016,1,17,17,10,11,1.53,47.36004,-123.99313
2016,1,17,17,10,12,1.45,47.36004,-123.99313
2016,1,17,17,10,13,1.38,47.36004,-123.99313
2016,1,17,17,10,14,1.32,47.36004,-123.99313
2016,1,17,17,10,15,1.26,47.36004,-123.99313
2016,1,17,17,10,16,1.21,47.36004,-123.99313
2016,1,17,17,10,17,1.17,47.36004,-123.99313
2016,1,17,17,10,18,1.14,47.36004,-123.99313
2016,1,17,17,10,19,1.12,47.36004,-123.99313
2016,1,17,17,10,20,1.1,47.36004,-123.99313
2016,1,17,17,10,21,1.09,47.36004,-123.99313
2016,1,17,17,10,22,1.09,47.36004,-123.99313
2016,1,17,17,10,23,1.1,47.36004,-123.99313
2016,1,17,17,10,24,1.12,47.36004,-123.99313
2016,1,17,17,10,25,1.14,47.36004,-123.99313
2016,1,17,17,10,26,1.17,47.36004,-123.99313
2016,1,17,17,10,27,1.21,47.36004,-123.99313
2016,1,17,17,12,42,5.06,47.36004,-123.99313
2016,1,17,17,12,43,5.03,47.36004,-123.99313
2016,1,17,17,12,44,5.03,47.36004,-123.99313
2016,1,17,17,12,45,5.06,47.36004,-123.99313
2016,1,17,17,12,46,5.14,47.36004,-123.99313
2016,1,17,17,12,47,5.21,47.36004,-123.99313
2016,1,17,17,12,48,5.14,47.36004,-123.99313
2016,1,17,17,12,49,4.88,47.36004,-123.99313
2016,1,17,17,12,50,4.59,47.36004,-123.99313
2016,1,17,17,12,51,4.84,47.36004,-123.99313
2016,1,17,17,12,52,5.8,47.36004,-123.99313
2016,1,17,17,12,53,7.2,47.36004,-123.99313
2016,1,17,17,12,54,8.03,47.36004,-123.99313
2016,1,17,17,12,55,8.04,47.36004,-123.99313
2016,1,17,17,12,56,7.19,47.36004,-123.99313
2016,1,17,17,12,57,5.75,47.36004,-123.99313
2016,1,17,17,12,58,4.81,47.36004,-123.99313
2016,1,17,17,12,59,4.67,47.36004,-123.99313
2016,1,17,17,13,0,5.09,47.36004,-123.99313
2016,1,17,17,13,1,5.24,47.36004,-123.99313
2016,1,17,17,13,2,4.9,47.36004,-123.99313
2016,1,17,17,13,3,4.22,47.36004,-123.99313
2016,1,17,17,13,4,3.73,47.36004,-123.99313
2016,1,17,17,13,5,3.56,47.36004,-123.99313
2016,1,17,17,13,6,3.72,47.36004,-123.99313
2016,1,17,17,13,7,4.21,47.36004,-123.99313
2016,1,17,17,13,8,4.98,47.36004,-123.99313
2016,1,17,17,13,9,6.04,47.36004,-123.99313
2016,1,17,17,13,10,7.24,47.36004,-123.99313
2016,1,17,17,13,11,7.99,47.36004,-123.99313
2016,1,17,17,13,12,8.07,47.36004,-123.99313
2016,1,17,17,13,13,7.16,47.36004,-123.99313
2016,1,17,17,13,14,5.46,47.36004,-123.99313
2016,1,17,17,13,15,4.01,47.36004,-123.99313
2016,1,17,17,13,16,3.08,47.36004,-123.99313
2016,1,17,17,13,17,2.67,47.36004,-123.99313
2016,1,17,17,13,18,2.69,47.36004,-123.99313
2016,1,17,17,13,19,2.83,47.36004,-123.99313
2016,1,17,17,13,20,3.01,47.36004,-123.99313
2016,1,17,17,13,21,3.22,47.36004,-123.99313
2016,1,17,17,13,22,3.47,47.36004,-123.99313
2016,1,17,17,13,23,3.73,47.36004,-123.99313
2016,1,17,17,13,24,3.88,47.36004,-123.99313
2016,1,17,17,13,25,3.88,47.36004,-123.99313
2016,1,17,17,13,26,3.74,47.36004,-123.99313
2016,1,17,17,13,27,3.53,47.36004,-123.99313
2016,1,17,17,13,28,3.53,47.36004,-123.99313
2016,1,17,17,13,29,3.81,47.36004,-123.99313
2016,1,17,17,13,30,4.36,47.36004,-123.99313
2016,1,17,17,13,31,5.05,47.36004,-123.99313
2016,1,17,17,13,32,5.28,47.36004,-123.99313
2016,1,17,17,13,33,4.89,47.36004,-123.99313
2016,1,17,17,13,34,4.04,47.36004,-123.99313
2016,1,17,17,13,35,3.29,47.36004,-123.99313
2016,1,17,17,13,36,2.79,47.36004,-123.99313
2016,1,17,17,13,37,2.55,47.36004,-123.99313
2016,1,17,17,13,38,2.56,47.36004,-123.99313
2016,1,17,17,13,39,2.77,47.36004,-123.99313
2016,1,17,17,13,40,2.97,47.36004,-123.99313
2016,1,17,17,13,41,3.11,47.36004,-123.99313
2016,1,17,17,13,42,3.18,47.36004,-123.99313
2016,1,17,17,13,43,3.2,47.36004,-123.99313
2016,1,17,17,13,44,3.17,47.36004,-123.99313
2016,1,17,17,13,45,3.12,47.36004,-123.99313
2016,1,17,17,13,46,3.06,47.36004,-123.99313
2016,1,17,17,13,47,2.98,47.36004,-123.99313
2016,1,17,17,13,48,2.9,47.36004,-123.99313
2016,1,17,17,13,49,2.83,47.36004,-123.99313
2016,1,17,17,13,50,2.84,47.36004,-123.99313
2016,1,17,17,13,51,2.95,47.36004,-123.99313
2016,1,17,17,13,52,3.15,47.36004,-123.99313
2016,1,17,17,13,53,3.46,47.36004,-123.99313
2016,1,17,17,13,54,3.81,47.36004,-123.99313
2016,1,17,17,13,55,3.97,47.36004,-123.99313
2016,1,17,17,13,56,3.89,47.36004,-123.99313
2016,1,17,17,13,57,3.56,47.36004,-123.99313
2016,1,17,17,13,58,3.04,47.36004,-123.99313
2016,1,17,17,13,59,2.58,47.36004,-123.99313
2016,1,17,17,14,0,2.22,47.36004,-123.99313
2016,1,17,17,14,1,1.96,47.36004,-123.99313
2016,1,17,17,14,2,1.81,47.36004,-123.99313
2016,1,17,17,14,3,1.77,47.36004,-123.99313
2016,1,17,17,14,4,1.84,47.36004,-123.99313
2016,1,17,17,14,5,1.99,47.36004,-123.99313
2016,1,17,17,14,6,2.12,47.36004,-123.99313
2016,1,17,17,14,7,2.21,47.36004,-123.99313
2016,1,17,17,14,8,2.26,47.36004,-123.99313
2016,1,17,17,14,9,2.27,47.36004,-123.99313
2016,1,17,17,14,10,2.23,47.36004,-123.99313
2016,1,17,17,14,11,2.16,47.36004,-123.99313
2016,1,17,17,14,12,2.06,47.36004,-123.99313
2016,1,17,17,14,13,1.97,47.36004,-123.99313
2016,1,17,17,14,14,1.9,47.36004,-123.99313
2016,1,17,17,14,15,1.86,47.36004,-123.99313
2016,1,17,17,14,16,1.84,47.36004,-123.99313
2016,1,17,17,14,17,1.84,47.36004,-123.99313
2016,1,17,17,14,18,1.86,47.36004,-123.99313
2016,1,17,17,14,19,1.91,47.36004,-123.99313
2016,1,17,17,14,20,1.97,47.36004,-123.99313
2016,1,17,17,14,21,2.04,47.36004,-123.99313
2016,1,17,17,14,22,2.11,47.36004,-123.99313
2016,1,17,17,14,23,2.18,47.36004,-123.99313
2016,1,17,17,14,24,2.24,47.36004,-123.99313
2016,1,17,17,14,25,2.31,47.36004,-123.99313
2016,1,17,17,14,26,2.38,47.36004,-123.99313
2016,1,17,17,14,27,2.45,47.36004,-123.99313
2016,1,17,17,14,28,2.5,47.36004,-123.99313
2016,1,17,17,14,29,2.54,47.36004,-123.99313
2016,1,17,17,14,30,2.57,47.36004,-123.99313
2016,1,17,17,14,31,2.58,47.36004,-123.99313
2016,1,17,17,14,32,2.58,47.36004,-123.99313
2016,1,17,17,14,33,2.57,47.36004,-123.99313
2016,1,17,17,14,34,2.56,47.36004,-123.99313
2016,1,17,17,14,35,2.54,47.36004,-123.99313
2016,1,17,17,14,36,2.53,47.36004,-123.99313
2016,1,17,17,14,37,2.52,47.36004,-123.99313
2016,1,17,17,14,38,2.51,47.36004,-123.99313
2016,1,17,17,14,39,2.5,47.36004,-123.99313
2016,1,17,17,14,40,2.5,47.36004,-123.99313
2016,1,17,17,14,41,2.51,47.36004,-123.99313
2016,1,17,17,14,42,2.53,47.36004,-123.99313
2016,1,17,17,14,43,2.57,47.36004,-123.99313
2016,1,17,17,14,44,2.61,47.36004,-123.99313
2016,1,17,17,14,45,2.68,47.36004,-123.99313
2016,1,17,17,14,46,2.8,47.36004,-123.99313
2016,1,17,17,14,47,2.98,47.36004,-123.99313
2016,1,17,17,14,48,3.23,47.36004,-123.99313
2016,1,17,17,14,49,3.54,47.36004,-123.99313
2016,1,17,17,14,50,3.87,47.36004,-123.99313
2016,1,17,17,14,51,3.99,47.36004,-123.99313
2016,1,17,17,14,52,3.87,47.36004,-123.99313
2016,1,17,17,14,53,3.5,47.36004,-123.99313
2016,1,17,17,14,54,2.94,47.36004,-123.99313
2016,1,17,17,14,55,2.46,47.36004,-123.99313
2016,1,17,17,14,56,2.11,47.36004,-123.99313
2016,1,17,17,14,57,1.9,47.36004,-123.99313
2016,1,17,17,14,58,1.83,47.36004,-123.99313
2016,1,17,17,14,59,1.89,47.36004,-123.99313
2016,1,17,17,15,0,2.09,47.36004,-123.99313
2016,1,17,17,15,1,2.4,47.36004,-123.99313
2016,1,17,17,15,2,2.73,47.36004,-123.99313
2016,1,17,17,15,3,3.05,47.36004,-123.99313
2016,1,17,17,15,4,3.37,47.36004,-123.99313
2016,1,17,17,15,5,3.67,47.36004,-123.99313
2016,1,17,17,15,6,3.93,47.36004,-123.99313
2016,1,17,17,15,7,4,47.36004,-123.99313
2016,1,17,17,15,8,3.84,47.36004,-123.99313
2016,1,17,17,15,9,3.45,47.36004,-123.99313
2016,1,17,17,15,10,2.89,47.36004,-123.99313
2016,1,17,17,15,11,2.35,47.36004,-123.99313
2016,1,17,17,15,12,1.91,47.36004,-123.99313
2016,1,17,17,15,13,1.55,47.36004,-123.99313
2016,1,17,17,15,14,1.27,47.36004,-123.99313
2016,1,17,17,15,15,1.08,47.36004,-123.99313
2016,1,17,17,15,16,0.98,47.36004,-123.99313
2016,1,17,17,15,17,0.97,47.36004,-123.99313
2016,1,17,17,15,18,1.04,47.36004,-123.99313
2016,1,17,17,15,19,1.19,47.36004,-123.99313
2016,1,17,17,15,20,1.41,47.36004,-123.99313
2016,1,17,17,15,21,1.62,47.36004,-123.99313
2016,1,17,17,15,22,1.8,47.36004,-123.99313
2016,1,17,17,15,23,1.94,47.36004,-123.99313
2016,1,17,17,15,24,2.04,47.36004,-123.99313
2016,1,17,17,15,25,2.11,47.36004,-123.99313
2016,1,17,17,15,26,2.15,47.36004,-123.99313
2016,1,17,17,15,27,2.16,47.36004,-123.99313
2016,1,17,17,15,28,2.14,47.36004,-123.99313
2016,1,17,17,15,29,2.19,47.36004,-123.99313
2016,1,17,17,15,30,2.33,47.36004,-123.99313
2016,1,17,17,15,31,2.54,47.36004,-123.99313
2016,1,17,17,15,32,2.83,47.36004,-123.99313
2016,1,17,17,15,33,3.2,47.36004,-123.99313
2016,1,17,17,15,34,3.61,47.36004,-123.99313
2016,1,17,17,15,35,3.87,47.36004,-123.99313
2016,1,17,17,15,36,3.94,47.36004,-123.99313
2016,1,17,17,15,37,3.81,47.36004,-123.99313
2016,1,17,17,15,38,3.58,47.36004,-123.99313
2016,1,17,17,15,39,3.54,47.36004,-123.99313
2016,1,17,17,15,40,3.79,47.36004,-123.99313
2016,1,17,17,15,41,4.32,47.36004,-123.99313
2016,1,17,17,15,42,4.99,47.36004,-123.99313
2016,1,17,17,15,43,5.25,47.36004,-123.99313
2016,1,17,17,15,44,4.99,47.36004,-123.99313
2016,1,17,17,15,45,4.29,47.36004,-123.99313
2016,1,17,17,15,46,3.57,47.36004,-123.99313
2016,1,17,17,15,47,2.95,47.36004,-123.99313
2016,1,17,17,15,48,2.42,47.36004,-123.99313
2016,1,17,17,15,49,1.99,47.36004,-123.99313
2016,1,17,17,15,50,1.71,47.36004,-123.99313
2016,1,17,17,15,51,1.87,47.36004,-123.99313
2016,1,17,17,15,52,2.54,47.36004,-123.99313
2016,1,17,17,15,53,3.71,47.36004,-123.99313
2016,1,17,17,15,54,5.39,47.36004,-123.99313
2016,1,17,17,15,55,7.25,47.36004,-123.99313
2016,1,17,17,15,56,7.98,47.36004,-123.99313
2016,1,17,17,15,57,7.62,47.36004,-123.99313
2016,1,17,17,15,58,7.61,47.36004,-123.99313
2016,1,17,17,15,59,7.97,47.36004,-123.99313
2016,1,17,17,16,0,7.26,47.36004,-123.99313
2016,1,17,17,16,1,5.48,47.36004,-123.99313
2016,1,17,17,16,2,3.96,47.36004,-123.99313
2016,1,17,17,16,3,3.05,47.36004,-123.99313
2016,1,17,17,16,4,2.74,47.36004,-123.99313
2016,1,17,17,16,5,2.91,47.36004,-123.99313
2016,1,17,17,16,6,3.09,47.36004,-123.99313
2016,1,17,17,16,7,3.16,47.36004,-123.99313
2016,1,17,17,16,8,3.11,47.36004,-123.99313
2016,1,17,17,16,9,2.95,47.36004,-123.99313
2016,1,17,17,16,10,2.69,47.36004,-123.99313
2016,1,17,17,16,11,2.45,47.36004,-123.99313
2016,1,17,17,16,12,2.26,47.36004,-123.99313
2016,1,17,17,16,13,2.1,47.36004,-123.99313
2016,1,17,17,16,14,1.98,47.36004,-123.99313
2016,1,17,17,16,15,1.9,47.36004,-123.99313
2016,1,17,17,16,16,1.86,47.36004,-123.99313
2016,1,17,17,16,17,1.86,47.36004,-123.99313
2016,1,17,17,16,18,1.9,47.36004,-123.99313
2016,1,17,17,16,19,1.98,47.36004,-123.99313
2016,1,17,17,16,33,3.05,47.36004,-123.99313
2016,1,17,17,16,34,3.05,47.36004,-123.99313
2016,1,17,17,16,35,3.05,47.36004,-123.99313
2016,1,17,17,16,36,3.05,47.36004,-123.99313
2016,1,17,17,16,37,3.05,47.36004,-123.99313
2016,1,17,17,16,50,3.05,47.36004,-123.99313
2016,1,17,17,16,51,3.05,47.36004,-123.99313
2016,1,17,17,16,52,3.05,47.36004,-123.99313
2016,1,17,17,16,53,3.05,47.36004,-123.99313
2016,1,17,17,16,54,3.05,47.36004,-123.99313
2016,1,17,17,17,35,5.12,47.36004,-123.99313
2016,1,17,17,17,36,5.37,47.36004,-123.99313
2016,1,17,17,17,37,5.37,47.36004,-123.99313
2016,1,17,17,17,38,5.12,47.36004,-123.99313
2016,1,17,17,17,39,4.62,47.36004,-123.99313
2016,1,17,17,17,40,3.93,47.36004,-123.99313
2016,1,17,17,17,41,3.33,47.36004,-123.99313
2016,1,17,17,17,42,2.87,47.36004,-123.99313
2016,1,17,17,17,43,2.57,47.36004,-123.99313
2016,1,17,17,17,44,2.42,47.36004,-123.99313
2016,1,17,17,17,45,2.42,47.36004,-123.99313
2016,1,17,17,17,46,2.57,47.36004,-123.99313
2016,1,17,17,17,58,3.05,47.36004,-123.99313
2016,1,17,17,17,59,3.05,47.36004,-123.99313
2016,1,17,17,18,0,3.05,47.36004,-123.99313
2016,1,17,17,18,1,3.05,47.36004,-123.99313
2016,1,17,17,18,2,3.05,47.36004,-123.99313
2016,1,17,17,18,26,15.24,47.36004,-123.99313
2016,1,17,17,18,27,15.24,47.36004,-123.99313
2016,1,17,17,18,28,7.62,47.36004,-123.99313
2016,1,17,17,18,29,7.62,47.36004,-123.99313
2016,1,17,17,18,30,15.24,47.36004,-123.99313
2016,1,17,17,18,52,3.05,47.36004,-123.99313
2016,1,17,17,18,53,3.05,47.36004,-123.99313
2016,1,17,17,18,54,3.05,47.36004,-123.99313
2016,1,17,17,18,55,3.05,47.36004,-123.99313
2016,1,17,17,18,56,3.05,47.36004,-123.99313
2016,1,17,17,19,17,3.05,47.36004,-123.99313
2016,1,17,17,19,18,3.05,47.36004,-123.99313
2016,1,17,17,19,19,3.05,47.36004,-123.99313
2016,1,17,17,19,20,3.05,47.36004,-123.99313
2016,1,17,17,19,21,3.05,47.36004,-123.99313
2016,1,18,18,0,44,3.05,47.36004,-123.99313
2016,1,18,18,0,45,3.05,47.36004,-123.99313
2016,1,18,18,0,46,3.05,47.36004,-123.99313
2016,1,18,18,0,47,3.05,47.36004,-123.99313
2016,1,18,18,0,48,3.05,47.36004,-123.99313
2016,1,18,18,1,3,2.02,47.36004,-123.99313
2016,1,18,18,1,4,2.14,47.36004,-123.99313
2016,1,18,18,1,5,2.21,47.36004,-123.99313
2016,1,18,18,1,6,2.21,47.36004,-123.99313
2016,1,18,18,1,7,2.14,47.36004,-123.99313
2016,1,18,18,1,8,2.02,47.36004,-123.99313
2016,1,18,18,1,9,1.83,47.36004,-123.99313
2016,1,18,18,1,10,1.58,47.36004,-123.99313
2016,1,18,18,1,11,1.27,47.36004,-123.99313
2016,1,18,18,1,12,0.89,47.36004,-123.99313
2016,1,18,18,1,13,0.45,47.36004,-123.99313
2016,1,18,18,1,18,1.19,47.36004,-123.99313
2016,1,18,18,1,19,4.04,47.36004,-123.99313
2016,1,18,18,1,20,8.05,47.36004,-123.99313
2016,1,18,18,1,21,11.74,47.36004,-123.99313
2016,1,18,18,1,22,10.54,47.36004,-123.99313
2016,1,18,18,1,23,8.23,47.36004,-123.99313
2016,1,18,18,1,24,6.11,47.36004,-123.99313
2016,1,18,18,1,25,4.18,47.36004,-123.99313
2016,1,18,18,1,26,2.45,47.36004,-123.99313
2016,1,18,18,1,27,0.9,47.36004,-123.99313
2016,1,18,18,1,55,1.69,47.36004,-123.99313
2016,1,18,18,1,56,1.69,47.36004,-123.99313
2016,1,18,18,1,57,1.69,47.36004,-123.99313
2016,1,18,18,1,58,1.69,47.36004,-123.99313
2016,1,18,18,1,59,1.69,47.36004,-123.99313
2016,1,18,18,2,0,1.69,47.36004,-123.99313
2016,1,18,18,2,1,1.69,47.36004,-123.99313
2016,1,18,18,2,2,1.69,47.36004,-123.99313
